	SP90989	SP117290	SP116797	SP84743	SP84982	SP9816	SP124439	SP107363	SP97194	SP5559	SP28659	SP107439	SP102581	SP23925	SP2293	SP53810	SP52667	SP79243	SP116578	SP121761	SP80754	SP96116	SP102133	SP30113	SP67609	SP116276	SP50097	SP116919	SP114898	SP81312	SP92364	SP125584	SP22031	SP26649	SP84384	SP112907	SP102045	SP85818	SP80615	SP79427	SP111031	SP112290	SP54113	SP29559	SP103894	SP93227	SP77956	SP21400	SP116520	SP112985	SP82103	SP49229	SP114980	SP96118	SP110847	SP16886	SP19295	SP105018	SP99013	SP112947	SP80217	SP116545	SP23502	SP25350	SP125778	SP99325	SP94741	SP49114	SP1305	SP2155	SP90125	SP56553	SP94933	SP62616	SP90629	SP18787	SP116365	SP107784	SP48189	SP102973	SP57189	SP27825	SP17905	SP55235	SP123975	SP111119	SP25494	SP21017	SP98953	SP33688	SP107012	SP5052	SP23775	SP56704	SP59448	SP116676	SP111170	SP63546	SP116819	SP116589	SP93540	SP101670	SP94348	SP103080	SP107076	SP110242	SP125752	SP84392	SP96126	SP95126	SP24135	SP90209	SP59803	SP92659	SP1365	SP57735	SP125746	SP102957	SP3631	SP18310	SP112817	SP112777	DRUP01010025T	CPCT02050439T	CPCT02340026T	CPCT02340014T	DRUP01330020T	CPCT02070336T	CPCT02050424T	CPCT02340081T	CPCT02020865T	DRUP01030028T	CPCT02020597TII	DRUP01340014T	WIDE01010510T	CPCT02100089T	CPCT02080153T	CPCT02020815T	CPCT02120078T	CPCT02450014T	CPCT02020413T	CPCT02070357T	CPCT02070053T	CPCT02010605T	CPCT02100101T	CPCT02040317T	CPCT02030278T	CPCT02250003T	DRUP01030015T	CPCT02050117T	CPCT02070466TII	WIDE01010470T	CPCT02210064T	CPCT02010648T	DRUP01050003T	CPCT02100090T	CPCT02050149T	WIDE01010075T	CPCT02030532T	CPCT02050104T	CPCT02150052T	CPCT02100092T	CPCT02340022T	DRUP01070080T	CPCT02340010T	CPCT02100141T	CPCT02060054T	CPCT02050370T	CPCT02010373T	WIDE01010071T	CPCT02130184T	CPCT02070373T	CPCT02140057T	CPCT02070069TII	DRUP01070015T	CPCT02100044T	CPCT02010408T	CPCT02060291T	DRUP01230001T	WIDE01010539T	CPCT02010486T	CPCT02160034T	WIDE01010016T	CPCT02080120T	CPCT02220045T	CPCT02310006T	CPCT02010786T	CPCT02050170T	CPCT02010530T	DRUP01050017T	CPCT02140107T	CPCT02220047T	CPCT02020476T	CPCT02050385T	CPCT02040113T	CPCT02080273T	CPCT02080045T	CPCT02070436T	CPCT02130170T	DRUP01010022T	CPCT02240008T	CPCT02020436T	CPCT02010523T	CPCT02060033T	CPCT02060246T	CPCT02010772T	CPCT02040329T	CPCT02030430T	CPCT02010715T	CPCT02080110T	CPCT02010662T	CPCT02140012T	CPCT02090019T	CPCT02220023T	CPCT02080294T	CPCT02060224T	DRUP01070038T	WIDE01010565T	WIDE01010404T	CPCT02010579T	DRUP01020002T	CPCT02050390T	CPCT02050349T	CPCT02130140T	CPCT02380029T	DRUP01010078T	DRUP01070009T	CPCT02080157T	CPCT02050192T	WIDE01010208T	CPCT02360007T	CPCT02060265T	CPCT02070192T	CPCT02070058T	CPCT02010505T	CPCT02050211T	CPCT02030451T	CPCT02050089T	CPCT02120032T	WIDE01010228T	CPCT02040299T	CPCT02080078T	CPCT02160058T	CPCT02180009T	CPCT02190055T	CPCT02040280TII	CPCT02130146T	DRUP01010106T	CPCT02020789T	CPCT02020599T	CPCT02060225T	CPCT02010635T	WIDE01010028T	CPCT02110059T	CPCT02180068T	CPCT02020428T	CPCT02390002T	DRUP01340015T	CPCT02010794T	CPCT02090032T	CPCT02370012T	CPCT02070353T
Ins3:U1:R0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	1	0	0	0	0	18	0	1	0	6	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	0	2	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	1	2	0	0	0	0	0	1	0	0	1	0	1	1	0
Ins4:U1:R0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ins2:U2:R0	4	1	0	3	0	0	1	1	3	0	0	5	0	0	0	2	1	0	1	0	0	2	6	1	1	0	0	0	0	3	10	0	0	0	5	1	2	0	13	0	4	3	2	2	1	12	0	2	0	0	1	0	0	1	1	5	3	1	5	0	0	0	1	0	8	14	1	1	2	0	0	1	21	1	0	1	0	2	0	0	5	0	9	1	2	0	1	8	0	0	0	0	0	2	0	0	4	0	0	0	4	2	2	0	1	13	0	3	3	0	1	4	1	2	1	1	5	0	2	11	0	3	33	3	1	9	55	4	12	2	5	1	4	13	1	2	3	5	4	360	1	4	1	3	28	3	3	33	1	3	4	22	6	0	151	3	3	2	132	14	6	2	13	21	1	4	3	7	5	3	4	3	5	3	17	2	2	3	36	9	0	6	0	4	5	6	19	11	7	34	1	1	5	8	10	49	3	2	1	7	6	1	1	3	1	5	3	15	4	1	4	3	6	5	2	1	9	3	5	7	5	2	2	16	18	7	3	19	1	0	12	1	14	1	3	33	2	4	4	4	4	1	3	5	1	9	66	5	4	2	2	3	4	1	8	8	4	18	2	9	14	2
Ins3:U3:R0	1	1	0	2	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	2	0	0	0	1	0	0	4	0	0	0	0	0	0	0	5	0	1	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	3	0	73	13	1	0	3	29	1	6	0	3	0	0	4	2	1	0	2	0	136	1	5	0	3	6	1	3	30	1	0	1	9	2	1	37	1	0	1	45	1	2	0	3	8	4	0	2	2	4	1	1	3	2	1	12	1	2	0	13	2	0	1	1	1	4	1	10	5	1	20	1	4	1	1	5	20	0	5	0	1	1	3	1	3	0	1	2	5	0	0	1	2	3	1	1	1	7	0	0	0	2	0	1	10	8	3	1	5	1	2	11	0	2	0	1	13	1	1	1	6	2	1	0	3	1	4	28	1	2	0	2	2	3	1	3	1	1	10	4	3	12	3
Ins4:U2:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	3	0	0	0	2	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ins4:U4:R0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	8	0	1	0	15	3	12	0	0	1	0	2	0	1	2	0	1	69	1	0	0	0	4	2	3	15	2	2	0	14	2	1	31	1	0	2	23	4	6	3	11	6	0	1	0	4	2	2	2	1	1	0	4	1	2	1	13	3	1	2	2	1	1	1	3	3	1	10	0	3	1	1	1	11	0	5	0	2	1	1	2	1	1	3	0	3	0	0	3	0	4	0	2	1	1	0	0	2	0	3	2	6	7	4	0	4	0	1	4	1	6	0	0	7	1	1	1	2	0	1	2	1	1	1	15	0	0	3	1	2	1	0	3	0	3	7	2	2	8	1
Ins(5,):R0	1	1	0	2	0	1	1	12	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	2	0	3	0	0	0	0	0	6	0	3	0	1	1	1	0	0	2	1	1	0	0	1	0	0	0	1	1	1	1	10	0	0	0	0	0	11	0	0	2	1	1	2	0	2	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	1	0	0	2	1	1	0	2	3	0	1	2	0	0	1	2	1	0	0	2	1	0	0	0	0	41	0	13	29	56	27	30	96	5	9	25	6	3	13	25	16	5	180	9	25	9	6	23	3	9	21	6	10	8	33	22	14	54	6	3	13	113	8	24	5	62	27	5	16	20	21	20	3	3	12	24	5	20	12	10	12	169	6	5	33	0	8	30	57	28	8	6	53	3	44	11	31	5	64	10	24	1	17	34	8	5	8	38	29	4	19	65	4	30	20	13	10	5	105	26	4	5	5	16	21	27	47	21	31	9	42	61	4	29	19	30	14	30	36	13	6	10	18	13	9	3	10	3	27	79	10	19	17	23	93	7	25	74	1	11	17	16	8	31	4
Ins2:U1:R1	0	0	0	2	1	1	4	3	5	5	0	1	0	0	2	5	3	0	3	0	0	1	2	3	1	0	1	0	0	6	5	0	0	0	4	0	2	0	8	0	1	0	2	0	3	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	9	4	3	2	0	2	2	11	0	1	2	0	1	0	1	5	0	5	1	1	2	1	4	0	2	2	0	0	2	0	0	1	0	0	0	1	0	3	4	3	5	0	2	1	0	0	2	0	1	1	4	2	4	0	4	1	1	10	0	0	5	38	5	43	1	7	0	0	4	0	0	7	31	2	55	1	3	1	2	9	5	0	23	2	0	1	8	3	1	40	0	0	3	25	1	1	1	12	9	3	1	3	6	16	1	3	0	10	0	7	0	1	7	38	2	1	5	2	2	3	2	6	2	1	7	2	1	0	4	2	18	2	2	2	4	0	5	4	2	0	0	3	4	0	4	2	4	3	19	1	2	2	3	1	2	0	3	7	7	7	19	0	7	0	1	13	2	2	2	1	9	0	0	6	4	3	2	5	2	5	12	33	5	5	1	4	0	1	2	4	0	5	7	6	4	7	1
Ins2:U1:R2	0	1	0	0	1	0	2	0	8	1	0	0	0	0	0	5	2	0	0	0	0	0	1	7	0	0	0	0	1	0	3	0	0	0	1	0	0	0	3	0	0	0	5	0	1	2	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	6	1	0	1	0	1	0	6	0	1	4	1	1	0	6	3	0	2	6	0	1	2	4	2	0	1	0	0	2	1	0	1	0	1	0	1	0	1	2	0	7	0	1	0	0	0	2	1	2	0	2	3	6	0	2	1	0	4	0	0	0	11	2	2	0	6	0	0	0	0	0	1	8	2	49	4	0	1	0	3	2	1	25	0	0	1	1	1	0	23	1	2	0	24	5	2	0	2	6	1	0	0	4	8	0	1	0	2	1	4	0	1	2	10	0	1	4	1	0	0	0	5	0	5	3	7	1	1	2	1	4	0	2	0	0	1	3	0	1	3	0	2	4	0	2	1	1	1	2	2	0	1	2	0	0	1	1	2	3	0	11	1	6	0	2	10	0	3	0	0	3	2	0	1	2	2	0	3	0	5	7	2	3	0	1	1	0	0	0	1	1	3	0	1	2	6	0
Ins2:U1:R3	1	0	0	2	1	0	1	0	8	1	0	0	0	0	0	11	1	0	0	0	1	0	2	2	1	0	1	0	0	0	1	0	1	0	4	1	1	0	3	0	2	1	7	0	1	3	0	0	0	0	0	0	1	1	0	2	0	1	0	1	0	0	1	0	0	13	5	1	0	1	0	3	10	0	0	4	0	1	0	3	12	0	1	5	0	0	0	6	2	0	16	0	0	3	3	1	0	0	0	1	4	1	0	2	2	4	0	4	0	0	0	3	0	0	1	2	4	1	0	2	0	0	3	0	1	0	4	0	9	0	5	2	3	0	2	0	1	15	0	38	3	1	0	4	3	6	2	16	0	0	0	3	0	0	23	3	2	3	20	0	1	1	2	9	5	3	1	1	9	2	2	0	3	0	10	0	0	1	17	1	0	1	2	1	1	0	4	4	4	1	4	0	2	3	1	9	0	2	0	1	1	0	3	4	1	0	4	2	1	1	0	3	0	9	0	0	2	4	0	0	2	0	7	4	0	16	1	1	0	0	7	2	11	1	0	6	1	1	0	1	3	0	1	1	6	11	13	4	2	1	0	1	4	0	0	0	6	1	1	2	5	0
Ins2:U1:R4	4	2	0	1	1	0	1	1	5	0	1	0	0	0	0	0	0	0	0	0	3	1	0	5	1	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	1	1	3	0	1	1	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	1	0	0	8	2	1	0	0	0	3	5	0	1	1	0	1	0	2	1	0	1	0	0	0	0	5	0	0	7	0	1	0	0	0	0	0	0	1	2	0	0	2	0	8	1	2	0	0	0	1	1	1	0	0	4	2	0	2	0	0	2	0	0	2	18	1	3	0	1	0	1	0	0	0	0	3	1	102	0	1	2	0	3	2	0	13	0	1	0	3	0	0	26	0	0	3	16	1	1	1	1	1	0	1	1	1	5	0	0	1	1	0	0	0	0	0	11	1	0	1	0	0	0	1	3	1	1	3	1	0	0	1	0	15	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	4	1	4	0	0	0	0	0	1	1	0	1	1	1	6	0	4	0	0	2	1	3	0	0	2	0	0	4	1	0	2	0	0	1	5	6	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0
Ins2:U1:R(5,9)	54	1	0	3	35	1	0	1	6	0	0	0	0	0	3	0	2	0	0	0	0	3	124	2	0	0	0	0	2	9	161	0	2	0	110	1	0	0	19	0	1	0	6	0	2	397	3	19	0	0	0	0	0	8	0	8	6	2	0	0	0	0	2	0	4	333	77	1	3	4	0	1	705	1	1	3	0	1	0	0	4	1	20	1	2	1	1	234	2	0	27	1	0	5	3	1	3	0	0	1	185	1	70	1	0	351	0	156	2	0	0	512	0	3	1	1	75	0	0	272	0	0	371	0	0	2	294	1	7	0	0	1	0	0	0	0	0	4	2	7627	0	1	2	1	150	3	2	1	0	0	1	37	7	0	2846	0	0	8	2332	4	14	0	20	145	1	8	1	3	6	0	3	1	4	0	124	3	0	5	88	4	0	3	0	0	8	0	168	52	3	179	1	5	9	4	2	314	1	4	0	64	0	3	5	3	1	0	1	49	1	3	4	3	1	5	0	0	20	3	2	4	4	1	2	56	34	8	0	90	0	2	40	0	65	1	1	272	1	6	6	12	2	1	1	2	1	5	237	4	1	1	1	0	0	1	5	1	0	0	0	2	5	2
Ins2:U2:R1	5	2	0	1	5	3	1	1	16	2	2	0	0	0	0	3	1	0	4	0	7	5	12	4	0	0	3	0	3	2	8	0	2	2	16	2	3	0	6	0	3	2	4	1	3	6	0	2	0	0	3	1	0	0	1	9	3	2	2	1	0	0	1	2	3	19	17	6	7	0	2	4	31	0	3	5	1	1	0	7	1	0	8	2	2	3	3	7	4	2	5	0	2	6	4	1	2	4	0	1	5	1	5	11	9	18	2	16	2	1	0	8	0	2	1	1	6	4	1	8	0	0	15	3	5	3	42	8	8	2	17	4	1	1	1	2	4	1	4	245	9	4	1	2	18	5	2	201	4	2	5	17	3	0	28	2	2	7	44	5	5	1	7	22	7	4	0	5	6	1	3	6	1	1	18	4	0	2	32	3	1	4	3	1	4	2	21	11	8	34	9	1	3	7	3	28	2	8	2	6	0	2	4	4	4	2	2	9	0	1	6	5	0	10	5	1	7	3	1	3	1	6	2	22	18	8	4	13	2	1	18	2	9	1	2	18	5	3	4	11	3	1	2	3	11	4	33	1	2	7	0	0	5	3	5	3	3	3	5	4	17	0
Ins2:U2:R2	10	1	0	2	9	0	1	0	6	1	0	0	0	0	0	3	1	0	0	0	3	1	11	4	1	0	1	0	1	4	18	0	0	0	10	1	1	0	11	0	3	2	2	1	1	4	0	2	0	0	4	0	1	0	2	4	3	2	2	0	0	0	3	0	2	12	13	0	4	2	2	0	50	0	3	4	0	0	0	4	3	0	10	2	1	2	3	19	1	1	5	2	0	1	6	3	2	0	0	3	13	0	12	4	1	34	2	17	2	0	2	12	0	2	1	0	8	1	0	25	0	0	25	1	0	1	41	4	4	1	7	0	2	1	1	1	1	2	2	160	1	2	0	0	11	2	1	141	1	2	1	12	2	1	27	1	5	8	38	5	4	0	4	18	1	1	3	5	6	0	4	1	1	0	11	1	1	0	16	9	1	4	0	1	5	1	18	12	5	80	3	1	5	2	2	44	2	6	2	20	2	1	2	3	0	1	1	16	0	1	0	5	0	6	3	2	21	3	0	3	2	5	2	21	18	5	2	19	2	0	33	0	12	2	1	41	1	5	3	5	2	0	0	1	4	3	37	1	3	3	0	1	4	2	1	2	2	0	2	2	4	0
Ins2:U2:R3	10	0	0	3	9	0	1	0	2	2	0	0	0	0	1	1	1	0	0	0	1	1	15	2	0	0	0	0	2	9	21	0	4	1	19	0	1	0	24	0	1	0	0	0	0	47	0	4	0	0	1	1	0	2	2	5	4	2	1	0	0	0	2	0	0	23	23	0	2	0	0	2	47	0	1	1	0	1	0	0	1	0	39	0	0	1	0	29	0	0	11	1	0	0	1	0	1	0	0	0	31	0	18	2	3	43	1	24	2	0	0	25	1	5	0	1	19	0	0	31	1	0	44	1	0	2	80	3	1	1	2	3	2	0	1	0	0	7	1	333	1	1	0	0	15	0	1	41	0	0	1	25	2	2	85	0	3	14	84	4	2	0	2	36	1	4	0	1	7	0	1	2	1	0	23	3	0	0	25	3	0	1	3	1	3	1	47	18	2	78	3	3	2	0	5	72	0	4	1	24	0	1	1	1	2	1	1	25	1	1	2	2	1	2	4	1	26	5	0	2	4	0	5	31	31	7	0	31	0	3	31	1	20	1	0	62	1	3	3	3	2	0	2	2	0	1	34	1	0	1	2	0	0	1	3	1	6	0	3	1	3	0
Ins2:U2:R4	93	0	0	2	55	0	0	0	1	0	3	0	0	1	1	2	0	0	3	0	3	5	160	3	0	0	0	0	3	23	188	0	8	0	185	2	2	0	59	0	6	0	1	0	1	198	3	13	0	0	3	1	0	21	4	20	16	3	1	0	0	0	2	0	1	220	133	0	4	0	0	0	347	0	1	7	0	5	0	0	8	0	78	0	1	9	1	212	6	1	77	0	0	1	8	3	8	0	0	0	168	0	97	0	0	294	3	220	7	0	0	212	0	19	1	0	101	1	0	262	0	0	269	3	0	1	225	3	3	0	0	2	3	0	4	0	1	4	2	3593	1	3	1	4	84	1	0	7	0	3	1	96	11	0	339	0	2	52	375	9	2	2	28	194	3	8	2	3	2	1	1	0	4	0	171	5	1	2	89	11	1	8	1	2	2	0	245	70	2	163	5	2	4	7	1	260	2	3	1	108	0	3	6	1	1	1	2	51	0	3	6	2	0	3	1	0	44	1	2	6	2	1	1	105	110	8	3	139	0	4	116	1	122	0	1	252	0	12	20	9	4	1	2	2	1	3	170	3	1	0	3	3	4	1	15	0	2	1	4	2	7	0
Ins2:U2:R(5,9)	588	11	0	18	362	1	8	9	1	2	3	1	0	2	1	2	0	1	1	1	13	28	999	10	0	0	2	0	16	52	1257	0	29	2	807	6	4	0	154	0	34	2	4	5	4	904	5	44	0	3	26	16	2	99	17	59	39	11	8	2	1	1	12	5	8	1275	926	1	9	0	3	8	2442	3	7	43	3	21	5	2	14	4	123	1	2	38	1	1090	24	2	454	1	2	3	52	11	46	1	1	0	1230	3	776	1	3	1794	18	1047	63	3	4	1010	4	54	8	3	665	0	2	1391	3	2	1913	38	0	12	2011	8	21	3	5	14	9	2	10	3	3	11	22	21850	4	20	12	52	780	14	10	15	18	0	11	336	100	3	1996	6	38	324	2108	39	37	3	131	1278	14	58	9	13	12	6	8	10	13	14	1291	53	5	7	693	132	0	75	22	8	10	8	1485	632	8	860	29	7	86	25	13	2293	6	15	8	822	6	14	39	16	16	4	8	366	6	38	31	33	2	6	16	3	327	8	29	78	15	10	2	856	866	12	26	1084	1	13	926	10	910	5	9	2066	7	81	160	63	17	15	7	3	2	14	1648	6	15	21	8	8	14	18	98	1	5	7	11	3	81	4
Ins3:U1:R1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	2	0	2	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	1	0	1	0	1	0	2	0	0	0	0	1	2	0	0	0	0	1	0	0	2	0
Ins3:U1:R2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	1	0	0	0	0	0	3	1	1	4	0	0	0	0	0	0	0	3	0	1	0	1	0	0	6	0	0	1	2	1	2	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ins3:U1:R3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	9	1	0	0	1	0	0	0	4	0	0	0	0	0	0	8	2	0	0	1	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1
Ins3:U1:R4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	1	0	0	0	0	0	0	2	1	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins3:U1:R(5,9)	0	0	0	1	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	6	0	0	0	4	0	0	0	1	0	0	1	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	10	3	0	2	0	0	1	46	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	1	0	1	1	0	0	8	0	2	0	0	20	0	8	0	0	0	11	0	0	0	0	2	0	0	11	0	0	12	0	0	0	40	0	1	0	1	0	1	0	0	0	0	0	0	1109	0	0	1	0	12	1	1	1	0	0	0	1	0	0	227	0	0	0	144	0	2	0	1	4	0	2	0	0	0	0	0	0	0	0	8	0	0	0	11	1	0	1	0	0	5	0	7	3	2	18	0	0	0	0	0	22	0	2	0	5	0	1	2	0	0	0	0	5	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	7	2	0	0	4	0	0	3	0	3	0	0	16	1	0	1	1	0	1	0	0	0	0	19	0	0	0	0	0	2	0	2	0	0	1	0	1	1	0
