MutationType	CPCT02030262T	CPCT02190001T	CPCT02160010T	CPCT02330006T	CPCT02030290T	CPCT02060058T	CPCT02130025T	CPCT02060167T	CPCT02090031T	CPCT02220061T	DRUP01020037T	CPCT02380033T	CPCT02100135T	CPCT02080286T	CPCT02380032T	CPCT02250006T	CPCT02050312T	CPCT02270017T	CPCT02060210T	CPCT02090039T	CPCT02110060T	CPCT02130044T	CPCT02130047T	WIDE01010068T	WIDE01010103T	CPCT02440009T	WIDE01010243T	CPCT02130079T	CPCT02130082T	CPCT02210054T	CPCT02120131T	CPCT02370030T	CPCT02090047T	CPCT02130118T	CPCT02080238T	CPCT02130120T	CPCT02030501T	CPCT02190041T	CPCT02130133T	CPCT02130129T	CPCT02290049T	CPCT02380050T	CPCT02090060T	CPCT02210068T	CPCT02410012T	DRUP01090022T	CPCT02050246T	CPCT02050244T	CPCT02060111T	CPCT02050070T	CPCT02250001T	CPCT02070231T	CPCT02210016T	CPCT02070132T	CPCT02180029T	CPCT02050195T	CPCT02060107T	CPCT02070177T	CPCT02030366T	CPCT02050223T	CPCT02060116T	CPCT02050239T	CPCT02210031T	CPCT02230035T	CPCT02050089T	CPCT02180009T	CPCT02330014T	CPCT02230001T	CPCT02040083T	CPCT02180020T	CPCT02050135T	CPCT02020483T	CPCT02080091T	CPCT02260012T	CPCT02210036T	CPCT02130014T	CPCT02130010T	CPCT02250002T	CPCT02090027T	DRUP01070119T	CPCT02050447T	CPCT02330135T	CPCT02200008T	CPCT02200009T
Del2:U1:R3	3	2	2	0	7	3	4	2	1	6	6	3	1	1	2	2	1	1	3	0	1	0	4	2	1	2	0	1	3	0	1	1	7	3	3	1	2	0	1	1	2	1	2	3	1	2	5	5	3	1	4	2	129	0	2	3	2	0	1	4	1	4	1	2	3	6	0	0	2	1	2	2	4	2	2	0	5	0	1	2	2	2	1	3
Del2:U1:R4	1	4	2	0	2	1	1	1	0	2	4	0	2	0	1	1	2	0	2	1	2	0	3	0	0	1	0	1	1	2	2	2	5	1	0	0	1	1	2	3	1	1	1	3	1	2	4	1	1	2	1	3	72	0	1	0	0	0	2	0	0	3	0	1	1	2	0	0	0	3	3	0	2	0	0	0	1	0	0	7	4	1	0	0
Del2:U1:R(5,9)	1	0	1	0	8	0	1	0	4	3	6	1	0	1	0	1	0	1	2	0	2	0	2	1	0	3	2	1	0	5	0	1	5	0	2	2	0	2	3	1	1	1	0	1	0	1	1	1	0	0	1	1	3145	1	2	3	2	1	1	2	0	2	4	0	4	8	0	0	2	1	6	0	2	4	3	1	2	0	0	10	2	1	1	2
Del2:U2:R2	5	7	3	3	4	3	12	7	8	9	11	7	3	3	5	7	5	5	5	2	5	3	13	10	0	7	5	5	6	10	5	4	16	5	5	5	4	4	17	7	11	12	9	9	2	6	4	6	4	3	3	6	418	5	2	7	11	7	7	5	2	11	3	9	9	22	1	2	8	13	18	7	4	4	9	5	13	6	3	29	9	5	4	4
Del2:U2:R3	1	2	1	2	4	2	5	3	2	1	6	0	0	2	0	2	1	4	1	3	2	2	3	1	0	1	0	1	4	5	1	3	8	1	4	2	1	0	0	1	2	3	2	2	0	3	1	0	2	2	2	3	292	1	0	1	1	0	6	1	2	3	2	5	5	8	0	0	2	6	1	5	3	1	5	5	6	1	1	21	0	1	0	1
Del2:U2:R4	2	0	0	1	3	2	2	0	0	7	2	2	2	1	2	1	0	1	2	0	0	2	2	2	0	3	0	1	3	3	1	2	1	0	2	1	1	1	0	3	2	0	1	1	1	1	2	1	0	4	2	0	579	0	2	1	3	3	1	3	0	2	1	0	7	6	1	0	1	1	2	0	4	0	1	2	1	1	1	18	1	0	0	1
Del2:U2:R(5,9)	1	1	5	3	8	4	3	3	3	16	3	4	2	0	1	3	1	4	2	3	0	0	3	3	1	5	4	1	4	1	3	3	7	6	6	7	0	3	9	4	3	1	5	5	1	4	3	3	2	4	4	1	4346	2	4	1	6	2	1	0	0	5	1	7	31	5	2	1	3	3	3	1	3	0	1	3	6	1	4	43	3	0	3	2
Del3:U1:R4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
Del3:U1:R(5,9)	0	1	1	1	0	0	1	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	3	0	0	0	0	1	2	1	1	0	1	1	0	0	0	1	0	0	0	0	60	0	1	0	0	2	0	0	0	0	0	0	0	5	1	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0
Del3:U3:R2	4	7	4	6	11	6	9	12	5	5	8	2	3	3	2	4	3	1	5	2	3	5	11	12	3	1	4	4	2	12	5	2	19	3	5	6	5	6	7	2	8	4	9	10	2	7	6	8	6	4	7	5	432	5	4	5	9	3	6	4	2	5	6	3	4	18	1	0	3	7	18	2	6	5	3	4	8	5	4	8	4	4	12	9
Del3:U3:R3	1	2	1	0	4	2	4	3	0	3	1	1	0	1	1	0	1	4	1	1	2	0	4	1	0	0	1	0	2	2	2	1	5	1	3	1	2	1	5	2	0	0	0	1	1	2	3	0	3	0	0	2	149	3	1	1	4	0	3	0	0	4	1	1	1	9	0	0	1	2	0	0	1	1	4	0	4	2	1	4	3	1	0	1
Del3:U3:R4	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	1	0	1	1	1	0	0	1	2	0	0	1	0	0	0	0	1	1	1	0	0	0	2	2	0	0	0	0	0	0	1	0	1	1	0	1	1	66	1	0	0	1	0	0	1	2	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	1	0	1	1	0	1	2
Del3:U3:R(5,9)	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	1	0	1	2	0	0	0	0	0	0	2	3	0	0	1	0	1	2	0	0	0	0	1	0	0	202	0	0	0	1	0	0	1	0	0	1	2	1	3	1	0	0	2	1	0	1	1	0	0	0	0	0	2	0	1	0	0
Del4:U1:R(5,9)	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	2	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0
Del4:U2:R3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
Del4:U2:R4	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1	2	0	1	0	2	0	1	0	1	2	0	1	0	39	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	1	1	1	1	1	0	0	0	0	0	2	0	1	2	0
Del4:U2:R(5,9)	0	2	2	1	0	0	0	2	0	1	1	0	0	0	0	0	1	0	2	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	2	0	2	0	1	0	1	1	2	1	0	0	0	0	284	1	1	0	5	1	0	1	0	3	0	1	0	3	2	0	3	1	1	0	1	1	0	0	1	0	0	9	1	0	1	1
Del4:U4:R2	3	8	1	3	9	5	2	2	6	7	4	0	4	0	2	1	3	1	1	6	5	5	7	4	1	3	2	2	2	2	0	5	7	1	3	4	4	7	9	4	4	3	5	4	2	8	4	3	3	4	3	4	173	3	2	3	3	3	6	1	1	4	7	3	8	17	1	0	4	9	10	3	4	4	3	4	8	0	1	9	6	4	1	1
Del4:U4:R3	1	2	0	0	2	1	2	2	0	7	0	2	0	0	1	2	1	0	3	0	0	0	4	1	0	0	1	1	0	0	0	3	3	1	4	1	0	4	4	1	2	1	1	1	1	3	2	1	2	0	1	0	91	3	0	1	1	0	0	0	0	0	0	1	2	6	0	1	0	2	0	1	0	0	1	3	0	1	1	3	1	2	2	2
Del4:U4:R4	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	3	1	0	0	1	0	0	1	0	2	3	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	2	0	68	0	0	0	0	0	1	0	0	0	1	1	1	2	0	0	2	1	0	1	1	1	0	1	2	0	0	3	1	0	0	0
Del4:U4:R(5,9)	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	1	0	1	0	0	2	0	1	0	0	0	1	0	1	3	1	1	0	0	1	0	0	0	0	0	1	0	166	0	1	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	1	2	0	0	1	0	0	1	0	2	0	1	1	1
Del5:U1:R(5,9)	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del5:U5:R2	0	1	0	0	4	1	0	0	4	2	4	0	2	1	1	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	5	1	1	2	1	1	4	0	1	0	1	0	1	3	0	1	2	2	1	1	30	1	1	0	4	0	0	0	0	1	2	0	0	9	0	1	1	1	6	0	0	1	3	0	1	1	0	2	0	1	2	1
Del5:U5:R3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	1	1	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Del5:U5:R4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
Del5:U5:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Del(6,):U1:R(7,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U2:R(4,9)	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	34	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	2	1	0	0	0	1	0	0	0	2	1	0	0	0
Del(6,):U3:R(3,9)	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	2	0	0	0
Del(6,):U(4,):R(2,9)	1	4	6	0	17	2	2	4	3	4	11	4	0	0	3	2	3	3	3	3	1	0	2	4	1	8	1	1	3	3	1	1	5	0	2	1	0	2	7	1	3	2	3	2	1	6	2	1	3	1	2	3	69	0	1	0	3	1	0	2	4	2	1	2	7	10	1	1	2	13	11	5	1	4	4	1	3	1	2	2	5	3	0	0
Ins(2,4):M	5	9	14	5	15	14	7	12	6	13	7	7	5	1	8	7	4	3	5	4	6	2	12	12	2	8	4	3	12	4	2	14	25	4	9	10	7	16	4	6	13	4	8	8	7	10	10	17	2	5	12	3	743	7	4	9	12	7	7	2	4	7	3	11	27	9	3	2	6	34	12	8	12	9	9	5	9	2	3	103	9	7	4	5
Ins(5,):M	12	24	20	12	40	16	10	8	14	14	14	14	10	9	12	19	10	17	17	6	16	7	24	12	5	21	10	10	26	12	15	20	55	11	12	18	20	13	19	10	26	25	17	18	17	24	23	23	21	15	25	10	550	9	16	10	14	15	11	27	9	15	14	16	36	24	7	3	14	38	38	21	8	27	31	8	14	12	4	113	5	5	4	12
Ins2:U1:R0	1	0	1	1	2	0	1	2	1	0	3	2	0	0	0	3	2	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	3	1	0	1	0	0	0	0	2	1	1	1	0	2	1	1	0	1	0	0	17	0	1	0	0	0	1	1	0	2	0	1	2	3	0	0	2	0	3	1	0	2	1	0	0	0	0	3	1	2	0	0
Ins3:U1:R0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	3	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0
Ins4:U1:R0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2:U2:R0	4	1	2	1	11	1	3	3	0	1	5	3	1	1	6	1	1	1	3	0	3	0	1	4	0	2	2	2	1	4	2	1	16	2	2	2	0	5	3	2	2	3	0	1	1	5	3	3	4	2	3	3	56	1	4	0	3	7	2	1	1	2	1	5	4	5	0	1	3	7	4	0	2	0	1	1	4	1	0	5	4	0	0	0
Ins3:U3:R0	0	0	0	0	3	3	1	3	3	0	3	1	0	2	2	1	2	2	3	2	1	0	4	0	0	2	0	1	3	0	0	0	6	2	2	1	3	1	0	0	1	3	0	1	2	2	0	1	0	0	1	0	34	1	2	0	2	1	1	2	1	0	0	1	1	3	0	0	0	4	5	0	2	2	0	0	1	0	0	2	0	0	0	3
Ins4:U2:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Ins4:U4:R0	0	0	0	0	2	1	1	0	2	3	5	1	0	0	2	0	1	0	0	2	0	1	2	0	0	3	0	0	2	0	2	3	5	0	0	1	0	2	0	1	0	2	1	1	0	0	0	1	0	1	1	0	15	0	0	0	0	0	0	1	0	1	1	2	1	1	0	1	0	2	5	2	1	1	1	0	1	1	0	0	1	1	0	1
Ins(5,):R0	3	5	10	14	21	12	17	17	9	5	15	12	10	3	22	17	12	45	28	11	21	42	36	6	3	40	3	31	19	10	33	57	83	16	10	33	19	13	14	11	18	36	10	26	17	29	48	32	56	31	19	20	54	7	13	6	3	4	7	22	11	26	27	39	6	10	1	1	15	11	55	3	0	50	65	8	20	29	6	6	3	5	1	2
Ins2:U1:R1	3	2	0	1	3	0	2	1	1	3	3	1	0	1	0	0	0	0	0	1	0	3	0	0	1	1	1	0	3	1	0	0	5	0	1	1	1	2	1	0	0	1	4	0	0	3	0	2	1	0	0	1	30	0	3	0	2	0	2	1	0	1	1	2	0	2	1	2	0	4	1	0	0	0	0	1	0	0	0	5	0	2	0	0
Ins2:U1:R2	2	0	1	1	1	0	0	0	1	3	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	0	11	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0
Ins2:U1:R3	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	2	1	2	0	0	1	1	0	0	1	1	1	0	0	1	0	0	1	2	0	9	1	0	0	3	0	1	0	0	0	0	0	1	1	0	2	0	0	1	1	0	4	2	1	0	0	0	0	1	1	0	0
Ins2:U1:R4	0	1	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	3	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	0	0	0	0	2	0	0	0	0
Ins2:U1:R(5,9)	0	1	2	0	5	1	0	0	0	1	0	2	0	0	0	2	0	0	0	0	1	0	1	2	0	0	1	1	0	0	0	1	1	2	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	386	0	0	0	1	1	0	0	1	1	1	1	6	2	0	0	0	3	1	0	0	0	3	0	1	2	0	7	2	1	0	0
Ins2:U2:R1	1	0	2	3	3	6	2	1	1	3	2	3	2	4	5	0	3	1	1	0	0	0	2	2	0	2	2	1	3	3	2	3	4	0	1	3	3	1	4	0	2	2	1	2	2	2	3	2	0	3	3	1	54	1	2	3	3	0	0	0	0	2	1	1	3	3	0	0	3	4	2	0	1	2	4	2	2	1	0	10	2	3	3	1
Ins2:U2:R2	1	0	0	1	2	1	0	0	1	4	1	1	0	1	1	0	1	2	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	2	0	0	1	0	1	0	1	1	0	3	2	4	0	0	2	2	2	82	1	0	0	1	0	1	0	0	2	0	0	5	1	0	0	1	3	3	1	1	5	2	1	1	2	1	11	1	1	0	2
Ins2:U2:R3	0	0	3	1	4	1	0	1	0	1	2	2	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	2	1	0	3	1	3	0	0	2	2	1	1	0	0	1	0	0	1	0	1	108	2	2	0	1	1	0	1	0	1	1	1	3	2	1	1	1	3	0	0	0	0	0	0	0	1	0	14	0	1	1	1
Ins2:U2:R4	2	3	1	1	0	2	0	4	0	7	0	2	2	0	0	1	3	0	2	1	1	1	3	8	0	0	2	0	4	1	1	1	3	4	1	2	1	1	1	1	5	0	1	0	1	1	2	2	0	1	1	2	424	1	2	0	2	1	2	1	2	0	0	2	12	2	1	0	1	5	5	1	0	1	2	1	6	2	2	29	0	2	0	0
Ins2:U2:R(5,9)	4	10	11	13	20	12	20	10	8	35	13	10	11	1	12	6	5	13	17	12	14	10	21	23	3	11	4	7	10	12	12	12	14	11	16	19	4	18	9	2	27	11	6	13	5	21	11	16	8	4	9	7	2949	12	5	3	28	10	17	12	7	15	4	14	81	3	3	6	5	17	18	10	19	16	20	3	12	9	5	110	13	12	7	7
Ins3:U1:R1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Ins3:U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins3:U1:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins3:U1:R4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
Ins3:U1:R(5,9)	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1
Ins3:U3:R1	0	2	5	0	1	3	3	2	4	2	4	1	1	2	1	0	3	0	2	2	2	1	1	1	0	1	2	1	1	1	2	2	2	2	1	2	1	2	1	1	2	0	0	1	1	0	0	2	0	0	0	0	8	0	2	1	4	1	1	1	0	2	1	1	5	2	0	0	1	5	2	0	1	6	1	1	5	1	1	5	0	0	0	2
Ins3:U3:R2	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Ins3:U3:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Ins3:U3:R4	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1
Ins3:U3:R(5,9)	0	0	0	1	0	0	1	0	1	3	0	0	0	0	1	2	0	0	0	4	0	0	1	1	0	2	0	1	1	0	2	1	2	1	1	0	1	2	1	0	0	0	1	0	0	0	2	1	0	0	1	1	196	1	0	0	3	0	1	0	0	2	0	0	5	0	0	0	0	2	1	3	0	1	4	0	3	0	0	4	0	1	0	0
Ins4:U1:R1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R3	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
Ins4:U1:R4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R(5,9)	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ins4:U2:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U2:R2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Ins4:U2:R3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0
Ins4:U2:R4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Ins4:U2:R(5,9)	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	164	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	3	1	0	0	0
Ins4:U4:R1	0	4	0	0	1	3	3	2	0	2	0	1	0	1	6	1	1	1	0	0	0	2	2	0	0	1	2	0	3	0	2	0	3	3	1	3	2	3	2	0	1	0	2	1	1	2	0	2	0	2	2	0	23	1	2	1	3	1	2	1	0	3	2	1	2	1	0	0	1	7	2	1	0	3	5	1	1	1	1	4	2	3	0	1
Ins4:U4:R2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0
Ins4:U4:R3	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	8	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
