MutationType	CPCT02020340T	CPCT02140010T	CPCT02110007T	CPCT02140015T	CPCT02020376T	CPCT02050051T	CPCT02140017T	CPCT02040048T	CPCT02060029T	CPCT02060039T	CPCT02050077T	CPCT02060050T	CPCT02020866T	CPCT02120177T	CPCT02140095T	CPCT02120176T	CPCT02120085T	CPCT02100138T	CPCT02080177T	CPCT02230079T	CPCT02340107T	CPCT02120096T	CPCT02120102T	CPCT02440023T	CPCT02160060T	CPCT02180055T	CPCT02140104T	CPCT02140105T	CPCT02190055T	CPCT02030551TII	CPCT02050317T	CPCT02180078T	CPCT02220075T	CPCT02230085T	CPCT02120195T	CPCT02080302T	CPCT02070470T	CPCT02300034T	CPCT02020955T	CPCT02020965T	CPCT02140094TII	CPCT02210083T	CPCT02100200T	CPCT02140106T	CPCT02140059T	WIDE01010156T	CPCT02100174T	CPCT02120200T	CPCT02140070T	CPCT02040248T	CPCT02060149T	CPCT02020718T	CPCT02230096T	CPCT02180064T	CPCT02020764T	CPCT02440012T	CPCT02020752T	CPCT02140071T	CPCT02140074T	CPCT02140017TII	CPCT02120143T	CPCT02030431T	CPCT02180067T	CPCT02160052T	CPCT02140080T	CPCT02170036T	CPCT02290045T	CPCT02060269T	CPCT02230113T	CPCT02050407T	CPCT02030543T	CPCT02190050T	CPCT02140087T	CPCT02100190T	CPCT02140094T	CPCT02130164T	CPCT02140093T	CPCT02020592T	CPCT02180076T	CPCT02020865T	CPCT02230059T	CPCT02180022T	CPCT02120014T	CPCT02180033T	CPCT02140046T	CPCT02080111T	CPCT02120027T	CPCT02140042TII	CPCT02070169T	CPCT02160024T	CPCT02020566T	CPCT02230033T	CPCT02030356T	CPCT02090021T	CPCT02330047T	CPCT02100107T	CPCT02020580T	CPCT02180003T	CPCT02020414T	CPCT02050087T	CPCT02010458T	CPCT02020447T	CPCT02060067T	CPCT02020480T	CPCT02140042T	CPCT02120002T	CPCT02030332T	CPCT02230015T	CPCT02060138T	CPCT02360007T	CPCT02040181T	CPCT02300027T	CPCT02120090T	WIDE01010520T	WIDE01010600T	WIDE01010710T	WIDE01010727T
Del7:U(2,):R1	2	6	1	5	1	4	5	9	2	3	7	5	0	2	4	5	2	0	2	7	0	7	0	2	3	0	1	2	2	4	3	5	3	5	4	3	1	4	4	2	8	1	4	0	4	0	1	1	3	6	3	4	4	6	3	10	2	3	1	7	2	4	5	5	2	1	1	2	1	5	4	2	4	1	4	3	5	1	0	6	4	1	3	4	3	2	4	0	1	6	1	0	5	8	4	3	6	2	4	4	1	2	2	2	0	2	2	2	8	7	5	7	5	7	1	1	2
Del8:U(2,):R1	4	2	3	3	1	1	9	4	2	3	4	2	3	1	5	2	1	4	2	3	2	10	1	3	3	5	0	3	6	3	6	2	0	4	7	5	1	6	4	0	3	1	5	1	6	0	1	0	2	5	1	1	5	3	2	2	6	4	6	10	2	1	1	6	2	1	1	3	1	3	5	3	3	3	8	1	4	4	3	5	2	2	1	2	0	3	2	2	2	3	1	1	2	6	4	6	7	2	4	1	0	0	0	1	1	3	3	3	8	6	6	1	3	2	2	0	1
Del9:U(2,):R1	4	3	4	4	3	0	5	8	1	2	2	5	0	1	0	3	6	3	0	3	4	3	2	3	2	3	1	5	0	2	0	1	3	3	0	3	0	2	4	5	6	1	4	1	3	0	2	1	2	2	3	4	5	1	4	3	1	2	2	5	2	0	3	3	1	2	1	0	1	2	4	0	0	3	7	2	0	4	2	5	3	0	2	0	1	1	0	0	1	2	0	1	2	6	4	2	5	2	2	2	0	0	3	3	0	1	1	2	5	6	5	7	3	3	0	1	0
Del(10,):U(2,):R1	21	11	16	17	16	13	31	22	11	15	16	8	17	17	17	21	18	11	9	20	11	19	4	22	18	6	5	11	21	9	6	13	13	22	19	14	4	18	2	14	32	4	21	10	18	2	9	5	6	13	13	20	14	15	18	21	8	12	18	31	10	7	8	14	5	16	9	10	4	11	25	20	14	23	20	11	14	14	5	19	20	10	15	7	9	18	14	2	10	18	5	12	19	23	23	29	13	12	12	8	5	7	21	14	12	14	6	8	39	14	23	14	14	28	4	8	1
Del2:U1:R3	4	3	11	5	2	7	13	15	4	4	6	6	4	8	6	8	10	4	7	6	10	5	0	7	9	1	4	6	5	10	3	4	3	10	5	12	2	3	7	1	7	1	10	4	10	4	7	4	3	4	1	5	13	6	10	7	0	6	7	12	3	5	5	7	1	3	2	4	2	9	10	6	5	8	2	6	6	2	3	8	2	7	9	65	5	7	2	1	2	7	3	1	2	4	3	8	3	1	5	4	1	8	4	2	4	9	4	4	12	74	6	9	5	5	5	3	1
Del2:U1:R4	8	2	4	5	1	2	2	7	7	3	4	1	1	0	4	4	2	2	4	7	3	4	2	5	3	6	0	4	6	4	0	1	4	11	4	8	1	3	7	4	2	2	3	2	3	1	4	3	0	7	1	5	7	2	6	6	2	2	1	2	6	1	2	2	2	0	2	1	0	2	4	2	4	4	0	1	4	0	1	3	2	0	3	42	0	9	2	2	0	10	0	6	2	4	3	5	2	0	1	2	0	1	3	2	3	1	3	4	11	41	6	7	2	4	1	1	1
Del2:U1:R(5,9)	2	5	2	4	1	2	4	7	4	4	3	4	2	3	4	1	4	2	4	4	5	6	0	2	1	2	2	5	3	1	1	2	3	9	1	5	1	1	2	5	2	0	2	3	5	0	5	4	1	1	0	3	9	1	6	4	1	4	7	3	3	2	0	5	0	2	0	3	0	4	0	3	5	4	2	2	2	0	1	4	2	4	4	44	2	5	2	1	1	5	3	1	0	4	3	5	1	1	4	2	0	3	4	4	4	2	1	1	7	137	6	2	3	5	0	1	3
Del2:U2:R2	13	12	12	12	4	11	22	22	12	6	12	23	7	16	13	15	15	14	11	11	16	8	2	7	12	10	6	13	16	19	2	11	17	25	13	19	4	20	9	13	7	6	19	8	17	4	11	7	4	9	7	6	17	11	22	8	11	11	17	21	10	9	5	10	2	6	4	5	4	9	6	12	9	12	2	6	14	3	5	20	5	14	8	69	11	101	15	2	2	13	3	7	11	11	5	13	8	3	11	13	7	8	7	8	10	12	12	10	12	134	19	13	9	17	4	12	3
Del2:U2:R3	4	2	5	4	1	3	7	6	3	1	3	7	0	3	6	7	1	2	3	8	4	6	1	2	2	6	3	5	2	5	2	3	6	10	3	4	1	0	3	1	3	4	4	0	10	1	2	0	4	0	2	2	5	1	4	4	2	3	4	7	6	2	3	6	0	0	0	4	1	1	5	4	3	1	0	3	2	0	2	6	3	2	8	38	3	33	4	0	1	5	0	3	3	4	2	5	6	3	4	5	1	1	4	4	3	2	1	1	7	66	6	2	3	6	2	5	1
Del2:U2:R4	2	1	0	1	2	2	1	2	6	1	1	3	2	0	3	3	1	5	2	3	2	1	0	2	3	0	0	2	1	1	1	1	1	2	0	2	0	3	0	1	1	1	1	1	1	0	3	1	0	3	4	3	1	1	3	0	2	1	1	3	0	1	2	3	0	2	0	3	1	1	1	1	1	2	0	0	2	1	0	0	1	1	3	37	2	16	1	0	1	3	2	2	1	1	2	1	1	2	2	1	0	1	0	1	1	3	2	1	2	97	2	1	0	2	1	1	3
Del2:U2:R(5,9)	2	2	1	1	2	3	10	4	5	2	3	3	4	3	2	5	4	3	6	2	4	0	1	5	3	4	2	2	7	17	6	0	4	4	0	5	2	2	1	5	1	5	3	3	5	1	3	2	1	7	2	2	3	5	4	0	1	2	2	8	1	0	1	0	2	0	3	3	0	1	7	3	2	8	2	1	5	3	3	3	3	3	4	158	3	7	1	4	5	3	0	2	6	2	1	2	2	0	6	2	8	2	4	3	1	1	4	4	4	616	3	4	1	3	0	8	5
Del3:U1:R4	1	2	0	1	1	0	1	3	0	2	1	2	1	0	0	1	0	0	0	2	3	2	0	1	1	1	0	2	1	0	0	0	1	0	2	0	0	0	0	0	3	0	3	0	2	0	1	0	0	3	0	0	2	1	0	0	0	1	2	1	1	1	1	1	0	0	0	0	1	0	1	1	1	2	1	1	1	0	0	3	2	0	2	1	0	0	0	1	0	1	0	2	0	1	1	2	0	0	0	1	1	0	0	0	1	0	0	1	4	2	2	1	0	1	1	1	0
Del3:U1:R(5,9)	2	0	0	2	1	2	1	0	0	0	2	1	0	0	2	0	0	3	0	0	0	0	0	0	2	0	1	0	0	2	0	1	1	0	1	0	0	0	0	3	2	0	1	0	1	0	3	0	0	2	0	3	2	1	1	1	1	1	0	1	1	1	0	4	0	0	1	1	0	0	4	2	4	0	1	1	0	0	0	0	0	0	3	5	1	2	1	0	0	5	0	0	2	2	1	2	1	0	2	0	1	1	0	2	0	1	0	1	1	6	0	1	0	2	0	2	0
Del3:U3:R2	7	8	10	9	6	10	8	8	5	3	9	9	6	7	8	8	13	4	8	7	5	4	2	12	6	6	5	9	20	7	1	11	11	11	7	10	4	11	3	5	13	2	8	8	5	4	9	7	8	7	3	2	9	7	5	13	2	7	6	7	4	4	4	11	3	3	4	4	4	6	8	7	4	6	5	3	9	1	4	15	6	7	11	119	9	9	9	2	2	5	1	7	5	5	8	13	5	3	6	5	3	9	4	5	6	11	18	5	6	134	4	6	3	18	8	7	3
Del3:U3:R3	0	0	1	2	0	3	4	4	3	0	3	0	2	1	0	4	1	0	6	1	5	1	0	0	1	1	1	3	2	0	2	2	0	2	1	3	0	0	0	1	0	0	3	1	3	1	1	0	1	1	0	2	1	2	1	1	0	1	1	4	2	0	1	0	0	2	1	2	1	0	3	1	1	1	0	0	2	1	1	2	2	3	2	52	3	2	6	1	2	3	0	1	2	0	2	0	0	2	0	1	1	0	0	2	5	1	2	1	1	53	2	1	0	4	1	3	1
Del3:U3:R4	0	0	0	0	0	1	3	0	1	1	0	0	0	0	1	0	0	1	0	0	3	1	0	1	0	0	0	0	3	1	0	0	0	0	0	2	0	1	0	2	1	0	0	1	0	0	1	0	4	0	1	0	2	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	2	1	13	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	2	0	0	0	2	17	0	0	1	0	1	0	0
Del3:U3:R(5,9)	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	3	0	1	0	0	1	0	0	1	0	1	1	1	2	1	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	3	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	2	0	0	0	14	0	1	0	1	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	33	2	1	1	2	0	0	0
Del4:U1:R(5,9)	0	0	0	0	1	0	3	1	0	2	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	2	1	2	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	4	2	2	0	0	1	0	2	0
Del4:U2:R3	1	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Del4:U2:R4	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	2	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	3	1	1	1	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	3	1	3	0	2	0	1	0
Del4:U2:R(5,9)	0	1	1	1	0	0	1	2	1	1	0	2	1	0	0	0	1	1	0	4	0	0	0	2	0	0	0	1	0	2	1	1	0	3	1	1	0	1	1	0	3	2	2	1	0	0	2	1	1	0	1	0	2	0	3	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	1	1	1	0	2	1	4	1	14	0	3	0	1	1	1	0	0	0	0	0	2	0	1	1	0	1	0	1	1	1	0	4	0	0	33	0	0	0	1	2	1	0
Del4:U4:R2	9	1	1	8	6	1	12	8	7	4	3	7	5	6	4	3	6	2	1	4	3	2	2	5	0	7	1	3	7	13	4	4	8	7	3	9	0	9	5	5	5	3	6	6	5	4	5	4	5	3	5	1	9	7	4	11	6	3	9	12	9	3	1	8	1	3	4	2	2	5	7	9	5	6	3	4	13	4	6	5	7	1	7	50	7	13	4	0	1	5	0	4	4	3	7	7	4	2	4	6	4	2	2	6	6	8	8	8	8	73	2	4	6	16	3	10	0
Del4:U4:R3	0	2	2	3	0	1	5	5	4	1	1	3	0	1	2	1	1	1	0	1	0	1	0	0	1	2	1	0	1	6	0	0	1	1	1	0	1	2	1	4	3	2	1	1	3	2	0	2	2	2	1	1	2	1	3	5	0	1	1	4	0	0	1	2	1	1	2	1	1	3	3	0	0	0	0	1	0	0	1	0	2	0	2	18	1	4	2	0	1	2	0	0	1	1	2	4	1	0	3	0	3	3	1	0	1	0	2	2	2	26	2	3	1	3	0	1	1
Del4:U4:R4	1	2	1	0	1	0	0	5	1	1	1	3	0	0	1	2	0	1	1	1	0	1	0	0	2	0	0	1	3	0	1	0	0	1	0	2	0	0	1	0	0	1	0	0	0	2	0	2	1	1	1	0	1	1	0	2	0	0	0	0	1	1	3	2	0	1	1	1	0	0	3	0	0	1	0	0	0	0	1	1	0	0	0	4	1	1	1	1	0	2	0	1	1	1	1	0	1	1	0	0	2	0	0	1	2	1	3	1	0	13	0	2	1	0	0	0	0
Del4:U4:R(5,9)	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	2	0	1	1	1	1	0	0	1	1	0	2	0	1	0	1	2	0	0	2	0	2	0	0	0	1	0	0	0	3	0	0	1	0	1	1	1	0	0	0	0	2	1	1	1	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	13	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	2	2	1	0	0	0	0	0	2	0	36	0	1	0	2	1	1	0
Del5:U1:R(5,9)	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	2	0	0	0
Del5:U5:R2	4	1	1	3	0	1	3	0	1	1	1	4	0	1	1	0	1	0	1	2	1	1	0	1	3	1	2	1	5	0	2	0	2	1	0	5	1	0	1	2	3	2	0	1	2	1	6	0	0	2	1	1	3	1	1	3	3	0	1	4	1	0	0	1	0	0	1	2	0	2	4	0	3	1	0	1	2	1	1	0	3	3	2	13	3	5	1	2	0	1	0	0	3	1	0	1	4	0	0	1	1	1	1	1	2	1	1	1	1	14	2	2	1	1	0	2	0
Del5:U5:R3	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	2	1	0
Del5:U5:R4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Del5:U5:R(5,9)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Del(6,):U1:R(7,9)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Del(6,):U2:R(4,9)	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	1	1	0
Del(6,):U3:R(3,9)	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	1	0	0
Del(6,):U(4,):R(2,9)	3	2	1	0	2	2	1	4	0	2	3	1	0	2	0	2	2	2	4	1	2	1	0	3	0	2	2	1	1	7	1	0	0	1	1	4	1	2	1	1	1	0	1	1	2	2	3	2	0	2	4	1	3	2	2	2	0	1	2	1	2	1	2	4	0	3	1	0	2	0	3	2	0	3	1	3	2	1	1	2	2	1	2	1	1	2	4	0	0	1	0	2	3	3	1	1	1	0	0	1	0	1	2	1	1	0	3	1	6	12	3	1	0	2	2	5	0
Ins(2,4):M	8	8	13	9	6	4	6	16	3	8	15	11	9	2	11	15	3	10	7	13	7	8	1	12	4	6	5	6	15	30	5	8	3	15	5	9	3	8	7	9	12	5	8	3	6	5	4	2	5	16	3	5	5	5	4	6	3	6	5	9	6	7	5	8	3	6	5	9	3	5	11	5	4	13	6	3	5	0	5	11	4	8	13	52	4	10	12	2	7	5	1	5	4	6	8	11	7	6	10	2	13	10	10	5	7	12	10	5	10	167	5	8	3	16	7	12	4
Ins(5,):M	15	16	16	20	13	11	29	14	11	9	14	13	17	17	11	8	20	10	12	19	19	19	7	23	16	15	7	21	24	51	23	11	12	18	9	20	13	10	13	11	31	9	10	13	16	7	20	6	18	15	13	10	18	12	29	18	9	28	10	30	18	14	15	21	7	23	8	15	9	21	19	11	16	28	32	12	11	16	8	13	19	11	29	62	11	10	19	5	11	8	18	10	10	26	20	31	21	25	16	12	18	8	22	11	8	13	17	13	30	179	12	13	9	23	4	25	13
Ins2:U1:R0	0	0	0	1	1	3	1	0	0	1	0	0	1	0	17	1	1	1	1	3	0	1	0	2	1	0	1	1	0	12	0	0	1	1	0	1	0	1	1	1	19	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	2	0	1	0	4	0	1	1	0	4	0	0	0	1	2	1	3	0	1	0	1	1	0	0	1	0	0	2	2	3	5	1	0	0	0	0	1	2
Ins3:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
Ins4:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2:U2:R0	4	3	3	0	0	4	4	7	4	0	4	2	3	3	12	3	3	3	2	4	3	3	2	7	0	2	1	6	1	9	0	1	1	3	0	0	1	1	0	2	18	2	1	3	2	1	4	1	5	5	0	3	3	3	1	4	1	1	5	2	3	2	2	1	1	2	4	3	2	1	3	5	2	3	0	0	0	1	2	5	2	2	4	0	3	2	4	2	3	2	3	4	0	5	3	7	2	3	1	1	0	1	5	4	1	3	3	0	1	12	2	0	1	4	1	3	2
Ins3:U3:R0	1	0	1	1	0	0	2	2	0	4	0	0	1	0	6	2	1	2	3	2	2	0	0	4	1	0	1	1	1	4	1	0	1	3	0	1	0	3	1	0	5	0	0	0	2	1	0	1	1	0	2	1	4	1	0	1	0	1	2	3	3	0	2	0	1	0	0	0	0	1	2	0	0	3	3	0	1	1	0	3	0	1	3	2	2	0	2	1	0	1	0	0	0	3	1	2	1	0	1	1	3	0	1	0	0	3	1	0	1	11	2	2	0	1	0	2	0
Ins4:U2:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Ins4:U4:R0	0	2	1	1	1	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	1	0	0	2	2	1	4	0	1	1	1	0	1	0	0	0	0	5	0	2	2	0	0	0	1	1	2	1	0	1	1	2	1	1	0	2	0	0	0	0	3	0	1	0	0	2	1	3	1	2	1	1	0	0	0	0	0	2	0	0	2	1	0	1	1	0	3	0	1	0	0	0	0	0	1	1	1	1	2	0	0	2	1	3	1	0	4	1	2	2	2	0	0	1
Ins(5,):R0	7	6	23	26	9	12	16	10	5	3	21	13	3	3	14	2	56	15	13	13	6	44	4	6	1	15	0	4	3	19	28	4	2	13	3	4	3	30	3	5	13	4	1	4	9	2	18	4	23	8	21	23	13	22	76	21	11	30	13	32	8	12	22	10	12	31	23	10	14	21	34	22	14	34	93	6	7	57	0	5	29	4	11	7	8	16	6	3	4	5	41	12	16	48	65	59	55	52	25	5	8	4	14	5	5	4	9	5	57	29	34	15	25	7	4	5	2
Ins2:U1:R1	3	1	3	1	0	3	4	8	1	2	4	4	3	2	15	6	3	1	5	8	8	2	0	5	4	0	1	7	5	8	0	2	0	6	1	8	0	5	5	1	15	1	4	2	9	0	5	1	1	5	2	1	6	1	3	4	0	1	0	3	3	2	3	5	1	3	1	3	0	4	2	7	2	3	2	1	6	0	1	7	1	1	3	3	0	4	4	0	0	3	1	4	4	2	6	9	2	1	6	3	0	2	2	3	3	3	1	0	4	13	3	2	5	5	1	2	1
Ins2:U1:R2	2	2	9	1	0	7	9	20	8	1	2	6	0	5	14	4	2	1	4	7	4	6	2	9	0	1	1	5	5	2	0	4	2	4	2	7	0	7	4	3	3	0	4	2	10	1	2	0	0	0	0	0	6	1	5	4	2	2	4	9	3	4	1	10	2	0	2	4	1	0	0	6	1	1	1	5	10	0	1	6	3	2	4	6	2	0	1	0	0	3	0	2	4	4	6	3	0	0	3	4	0	1	2	3	1	7	2	2	3	10	8	6	6	8	0	1	2
Ins2:U1:R3	4	3	1	0	0	3	8	6	1	0	2	3	1	2	6	3	0	0	5	2	1	1	0	1	1	0	2	8	6	3	1	1	3	3	0	4	0	5	2	4	2	2	3	0	3	0	1	2	0	1	0	0	6	1	1	1	0	1	3	7	4	2	2	2	1	1	2	1	0	1	2	3	1	5	2	2	2	0	0	5	2	1	6	4	1	0	0	1	0	3	0	0	1	5	5	3	1	0	6	0	0	2	2	1	4	1	0	0	3	7	1	2	0	8	1	2	1
Ins2:U1:R4	0	3	1	2	0	0	2	3	3	1	3	2	0	0	5	4	1	0	2	1	1	3	1	2	0	0	0	5	1	1	0	1	0	4	2	3	0	3	0	0	1	0	3	0	4	0	0	1	0	1	1	3	0	2	2	1	0	0	0	2	0	3	1	0	0	0	0	2	1	0	0	3	2	1	0	1	2	0	1	1	3	0	1	1	0	1	0	0	0	2	0	2	1	1	0	4	0	0	0	0	0	1	1	1	0	0	0	0	1	2	0	0	0	0	0	1	0
Ins2:U1:R(5,9)	0	0	3	0	0	3	3	5	0	0	0	0	0	1	2	2	1	0	0	0	4	2	0	4	1	0	0	1	1	2	2	0	1	0	0	7	1	1	0	3	2	0	1	0	2	0	1	2	1	0	1	0	3	0	2	1	2	0	1	3	4	0	2	3	0	0	1	1	0	1	1	1	0	0	0	2	4	0	0	0	0	1	2	11	1	2	3	0	1	1	2	2	3	1	2	2	0	0	1	0	1	0	1	2	0	0	0	0	2	40	2	0	0	3	0	0	0
Ins2:U2:R1	4	7	6	7	3	6	19	13	10	1	10	8	4	5	14	12	7	5	3	9	6	6	0	10	5	3	1	6	11	4	4	5	5	15	8	10	3	11	7	5	5	1	7	3	5	0	2	2	2	5	4	3	11	5	8	0	4	3	7	18	5	8	3	9	1	1	2	6	1	9	4	9	5	6	1	7	10	0	2	17	1	6	6	5	3	3	4	1	2	9	1	11	6	6	6	5	4	0	7	2	0	3	5	9	6	4	3	7	4	18	9	4	8	4	5	5	2
Ins2:U2:R2	1	0	5	0	1	2	8	8	5	2	0	5	5	1	6	6	0	4	1	13	2	1	1	4	3	1	1	1	4	3	1	2	2	3	6	6	0	3	2	2	2	1	7	3	8	0	2	1	1	0	0	0	9	5	3	7	0	1	4	9	4	4	0	3	1	3	2	1	0	1	2	4	5	1	2	1	6	3	0	7	2	2	5	7	1	0	2	0	1	5	0	2	1	1	2	5	1	1	4	1	0	4	2	3	2	5	3	0	3	33	2	2	4	3	2	1	3
Ins2:U2:R3	1	0	3	0	0	1	1	4	0	0	2	1	0	1	3	1	3	0	1	1	1	0	0	0	1	0	0	0	0	4	1	2	1	2	0	0	0	1	1	1	2	3	3	0	1	0	0	2	1	1	2	1	0	1	1	2	0	2	1	0	1	1	0	0	0	0	2	2	0	0	0	1	1	1	2	1	1	0	1	2	1	2	2	8	0	1	1	1	1	0	1	3	2	0	1	0	1	0	1	1	0	1	0	0	0	2	0	3	1	31	1	1	1	2	1	0	1
